operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count,Year,month,Quarter,Season,passenger_predict
27,22,24,21,1,0,0,1,0,0,2.399576697,2015,10,4,0,2.392107316
27,22,24,21,1,0,1,1,0,0,2.385781234,2015,10,4,0,2.385467039
28,19,25,19,1,0,0,1,0,0,2.294132982,2015,10,4,0,2.295440255
28,19,25,19,1,0,1,1,0,0,2.322058945,2015,10,4,0,2.3174807
29,52,26,49,1,0,0,1,0,0,2.260999437,2015,10,4,0,2.264896112
29,52,26,49,1,0,1,1,0,0,2.264304859,2015,10,4,0,2.264224599
30,23,27,22,1,0,0,1,0,0,2.26355519,2015,10,4,0,2.264312133
30,23,27,22,1,0,1,1,0,0,2.27174881,2015,10,4,0,2.261204932
31,21,28,25,0,8,0,1,2,2,2.412763671,2015,10,4,0,2.409490617
31,21,28,25,0,8,1,1,2,2,2.41627081,2015,10,4,0,2.408470037
31,21,16,5,0,8,0,1,3,3,2.328455409,2015,10,4,0,2.32323626
31,21,16,5,0,8,1,1,3,3,2.319824029,2015,10,4,0,2.317657343
33,17,29,17,1,0,0,1,0,6,2.358956157,2015,10,4,0,2.360817868
33,17,29,17,1,0,1,1,0,6,2.374768835,2015,10,4,0,2.370616021
35,29,31,28,1,6,0,1,0,0,2.318530277,2015,10,4,0,2.320974869
35,29,31,28,1,6,1,1,0,0,2.337565863,2015,10,4,0,2.335268937
36,31,32,29,1,6,0,1,0,0,2.276570899,2015,10,4,0,2.277246877
36,31,32,29,1,6,1,1,0,0,2.266809953,2015,10,4,0,2.262820006
41,33,36,31,0,8,0,0,2,1,2.419925222,2015,10,4,0,2.421329258
41,33,36,31,0,8,1,0,2,1,2.420152424,2015,10,4,0,2.421280945
42,39,37,37,0,8,0,1,0,0,2.353218129,2015,10,4,0,2.353272779
42,39,37,37,0,8,1,1,0,0,2.361903251,2015,10,4,0,2.350162125
49,43,43,41,1,0,0,1,0,0,2.271852212,2015,10,4,0,2.275675506
49,43,43,41,1,0,1,1,0,0,2.285300635,2015,10,4,0,2.282249047
53,45,46,43,1,4,0,1,0,0,2.332894999,2015,10,4,0,2.331844985
53,45,46,43,1,4,1,1,0,0,2.325549143,2015,10,4,0,2.328310456
54,44,47,42,1,0,0,1,0,0,2.279567752,2015,10,4,0,2.287121632
54,44,47,42,1,0,1,1,0,0,2.295182948,2015,10,4,0,2.287443541
56,46,49,44,1,4,0,1,0,6,2.404583843,2015,10,4,0,2.404355596
56,46,49,44,1,4,1,1,0,6,2.401131441,2015,10,4,0,2.400905054
66,60,57,56,1,0,0,1,0,0,2.309610698,2015,10,4,0,2.311965244
66,60,57,56,1,0,1,1,0,0,2.323625947,2015,10,4,0,2.321720743
70,67,61,61,1,4,0,1,0,6,2.292342046,2015,10,4,0,2.288231162
70,67,61,61,1,4,1,1,0,6,2.283007138,2015,10,4,0,2.28300116
72,68,63,62,1,0,0,1,0,6,2.33848758,2015,10,4,0,2.337892474
72,68,63,62,1,0,1,1,0,6,2.365179222,2015,10,4,0,2.356458045
73,58,28,25,0,8,0,1,2,2,2.221477111,2015,10,4,0,2.218211953
73,58,28,25,0,8,1,1,2,2,2.219264656,2015,10,4,0,2.223334297
73,58,75,68,1,2,0,1,0,6,2.110805123,2015,10,4,0,2.127643004
73,58,75,68,1,2,0,1,4,5,2.328186658,2015,10,4,0,2.321649344
73,58,75,68,1,2,1,1,4,5,2.349554717,2015,10,4,0,2.346102058
76,69,66,63,0,8,0,0,0,0,2.291732579,2015,10,4,0,2.291703351
76,69,66,63,0,8,1,0,0,0,2.285924454,2015,10,4,0,2.286896396
77,48,67,46,1,4,0,1,0,6,2.282501603,2015,10,4,0,2.283177573
77,48,67,46,1,4,1,1,0,6,2.275235026,2015,10,4,0,2.277032632
79,70,69,64,1,3,0,1,0,0,2.234940982,2015,10,4,0,2.26168594
79,70,69,64,1,3,1,1,0,0,2.243350728,2015,10,4,0,2.247526072
83,71,73,65,1,4,0,1,0,6,2.315501083,2015,10,4,0,2.312472188
83,71,73,65,1,4,1,1,0,6,2.308968885,2015,10,4,0,2.308987236
84,75,74,69,0,8,0,1,2,2,2.455483799,2015,10,4,0,2.450325189
85,74,75,68,0,8,0,1,0,6,2.40967509,2015,10,4,0,2.407419868
85,74,75,68,0,8,1,1,0,6,2.39565545,2015,10,4,0,2.396815944
85,74,75,68,1,1,0,1,0,6,2.270341576,2015,10,4,0,2.276232007
85,74,75,68,1,1,1,1,0,6,2.285939255,2015,10,4,0,2.286802795
85,74,75,68,1,2,1,1,0,6,2.061737611,2015,10,4,0,2.070341087
85,74,75,68,1,2,0,1,4,4,2.275814608,2015,10,4,0,2.277686156
85,74,75,68,1,2,1,1,4,4,2.090638229,2015,10,4,0,2.08600081
85,74,75,68,1,2,0,1,4,5,2.266828128,2015,10,4,0,2.27715478
85,74,75,68,1,2,1,1,4,5,2.279836897,2015,10,4,0,2.290093637
85,74,75,68,1,4,0,1,0,6,2.44828301,2015,10,4,0,2.446443093
85,74,75,68,1,4,1,1,0,6,2.431824788,2015,10,4,0,2.432573532
85,74,75,68,1,5,0,1,0,6,2.364471471,2015,10,4,0,2.36179093
85,74,75,68,1,5,1,1,0,6,2.338479319,2015,10,4,0,2.335953398
85,74,75,68,1,5,1,1,4,5,2.254269564,2015,10,4,0,2.254697812
87,77,77,71,1,5,0,0,0,0,2.194849952,2015,10,4,0,2.17516095
87,77,77,71,1,5,1,0,3,3,2.209683034,2015,10,4,0,2.190689397
88,76,78,70,1,4,0,1,0,0,2.356786787,2015,10,4,0,2.351931189
88,76,78,70,1,4,1,1,0,0,2.354931916,2015,10,4,0,2.350485686
91,80,81,74,1,2,0,1,0,0,2.21684834,2015,10,4,0,2.226786677
91,80,81,74,1,2,1,1,0,0,2.217852289,2015,10,4,0,2.228211982
2,28,2,27,1,4,0,1,0,6,2.248559321,2015,11,4,0,2.245681203
2,28,2,27,1,4,1,1,0,6,2.244599315,2015,11,4,0,2.244831839
3,10,3,10,1,5,0,1,0,0,2.316638485,2015,11,4,0,2.318697719
3,10,3,10,1,5,1,1,0,0,2.327954321,2015,11,4,0,2.330670568
5,7,5,7,1,2,0,1,0,6,2.410224645,2015,11,4,0,2.401731795
5,7,5,7,1,2,1,1,0,6,2.411453157,2015,11,4,0,2.403590063
7,18,6,18,1,0,0,1,0,6,2.30601111,2015,11,4,0,2.30955427
7,18,6,18,1,0,1,1,0,6,2.31221098,2015,11,4,0,2.3111661
8,8,7,8,1,4,0,1,0,0,2.311844069,2015,11,4,0,2.308450581
8,8,7,8,1,4,1,1,0,0,2.311229213,2015,11,4,0,2.310746875
11,57,10,54,1,1,0,1,0,6,2.303736781,2015,11,4,0,2.302241386
11,57,10,54,1,1,1,1,0,6,2.309747638,2015,11,4,0,2.309870431
14,11,13,11,1,5,0,1,0,0,2.27902711,2015,11,4,0,2.274581755
14,11,13,11,1,5,1,1,0,0,2.283525119,2015,11,4,0,2.280443605
15,54,14,51,1,0,0,1,0,6,2.279440825,2015,11,4,0,2.284731536
15,54,14,51,1,0,1,1,0,6,2.282793006,2015,11,4,0,2.283542144
20,59,18,55,1,0,0,1,0,0,2.295889576,2015,11,4,0,2.293687089
20,59,18,55,1,0,1,1,0,0,2.288378376,2015,11,4,0,2.291567351
25,14,22,14,1,4,0,1,0,0,2.383880911,2015,11,4,0,2.368642537
25,14,22,14,1,4,1,1,0,0,2.388165154,2015,11,4,0,2.372983099
26,20,23,20,1,3,0,1,0,6,2.198338127,2015,11,4,0,2.224202685
26,20,23,20,1,3,1,1,0,6,2.224407928,2015,11,4,0,2.224175836
27,22,24,21,1,0,0,1,0,0,2.395621526,2015,11,4,0,2.394393861
27,22,24,21,1,0,1,1,0,0,2.393364635,2015,11,4,0,2.39135132
28,19,25,19,1,0,0,1,0,0,2.298855752,2015,11,4,0,2.301899331
28,19,25,19,1,0,1,1,0,0,2.307916119,2015,11,4,0,2.313986271
29,52,26,49,1,0,0,1,0,0,2.263668022,2015,11,4,0,2.265569483
29,52,26,49,1,0,1,1,0,0,2.261769626,2015,11,4,0,2.262975265
30,23,27,22,1,0,0,1,0,0,2.267227084,2015,11,4,0,2.266410934
30,23,27,22,1,0,1,1,0,0,2.262856393,2015,11,4,0,2.262939738
31,21,28,25,0,8,0,1,2,2,2.364047699,2015,11,4,0,2.374785208
31,21,28,25,0,8,1,1,2,2,2.368287925,2015,11,4,0,2.374399518
31,21,16,5,0,8,0,1,3,3,2.31999716,2015,11,4,0,2.321309089
31,21,16,5,0,8,1,1,3,3,2.315104401,2015,11,4,0,2.315434354
33,17,29,17,1,0,0,1,0,6,2.366236031,2015,11,4,0,2.366992108
33,17,29,17,1,0,1,1,0,6,2.372232975,2015,11,4,0,2.372431846
35,29,31,28,1,6,0,1,0,0,2.324529896,2015,11,4,0,2.328191392
35,29,31,28,1,6,1,1,0,0,2.352299016,2015,11,4,0,2.348952709
36,31,32,29,1,6,0,1,0,0,2.28613146,2015,11,4,0,2.276817634
36,31,32,29,1,6,1,1,0,0,2.261827138,2015,11,4,0,2.263808375
41,33,36,31,0,8,0,0,2,1,2.430467899,2015,11,4,0,2.428964851
41,33,36,31,0,8,1,0,2,1,2.432866109,2015,11,4,0,2.428849077
42,39,37,37,0,8,0,1,0,0,2.342436841,2015,11,4,0,2.345147741
42,39,37,37,0,8,1,1,0,0,2.343558927,2015,11,4,0,2.34677055
49,43,43,41,1,0,0,1,0,0,2.269920521,2015,11,4,0,2.271265443
49,43,43,41,1,0,1,1,0,0,2.281854178,2015,11,4,0,2.279543351
53,45,46,43,1,4,0,1,0,0,2.294955133,2015,11,4,0,2.294119056
53,45,46,43,1,4,1,1,0,0,2.29301604,2015,11,4,0,2.292834541
54,44,47,42,1,0,0,1,0,0,2.285196255,2015,11,4,0,2.285202546
54,44,47,42,1,0,1,1,0,0,2.282701083,2015,11,4,0,2.284221423
56,46,49,44,1,4,0,1,0,6,2.371975191,2015,11,4,0,2.375631924
56,46,49,44,1,4,1,1,0,6,2.374344121,2015,11,4,0,2.377480202
66,60,57,56,1,0,0,1,0,0,2.32043359,2015,11,4,0,2.319368354
66,60,57,56,1,0,1,1,0,0,2.320756998,2015,11,4,0,2.320733036
70,67,61,61,1,4,0,1,0,6,2.267804374,2015,11,4,0,2.266835106
70,67,61,61,1,4,1,1,0,6,2.274048116,2015,11,4,0,2.270200926
72,68,63,62,1,0,0,1,0,6,2.343371606,2015,11,4,0,2.343181312
72,68,63,62,1,0,1,1,0,6,2.354815514,2015,11,4,0,2.353394051
73,58,28,25,0,8,0,1,2,2,2.257774328,2015,11,4,0,2.249072988
73,58,28,25,0,8,1,1,2,2,2.256221328,2015,11,4,0,2.251256251
73,58,75,68,1,2,0,1,0,6,2.100953286,2015,11,4,0,2.138500762
73,58,75,68,1,2,0,1,4,5,2.320139487,2015,11,4,0,2.31814507
73,58,75,68,1,2,1,1,4,5,2.34272068,2015,11,4,0,2.341730012
76,69,66,63,0,8,0,0,0,0,2.288493615,2015,11,4,0,2.288931607
76,69,66,63,0,8,1,0,0,0,2.285791133,2015,11,4,0,2.286033351
77,48,67,46,1,4,0,1,0,6,2.268841742,2015,11,4,0,2.266140785
77,48,67,46,1,4,1,1,0,6,2.264379499,2015,11,4,0,2.264103781
79,70,69,64,1,3,0,1,0,0,2.253036908,2015,11,4,0,2.25434688
79,70,69,64,1,3,1,1,0,0,2.258551302,2015,11,4,0,2.257170062
83,71,73,65,1,4,0,1,0,6,2.308807716,2015,11,4,0,2.306639527
83,71,73,65,1,4,1,1,0,6,2.31221098,2015,11,4,0,2.31004492
85,74,75,68,0,8,0,1,0,6,2.423866889,2015,11,4,0,2.417697519
85,74,75,68,0,8,1,1,0,6,2.392515007,2015,11,4,0,2.398866777
85,74,75,68,1,1,0,1,0,6,2.276897815,2015,11,4,0,2.279615792
85,74,75,68,1,1,1,1,0,6,2.283114018,2015,11,4,0,2.284056791
85,74,75,68,1,2,1,1,0,6,2.136825712,2015,11,4,0,2.108147631
85,74,75,68,1,2,0,1,4,4,2.252973801,2015,11,4,0,2.255451754
85,74,75,68,1,2,0,1,4,5,2.262247821,2015,11,4,0,2.249227053
85,74,75,68,1,2,1,1,4,5,2.253246961,2015,11,4,0,2.267156723
85,74,75,68,1,4,0,1,0,6,2.378908384,2015,11,4,0,2.385154184
85,74,75,68,1,4,1,1,0,6,2.380197007,2015,11,4,0,2.379636819
85,74,75,68,1,5,0,1,0,6,2.403529966,2015,11,4,0,2.402186258
85,74,75,68,1,5,1,1,0,6,2.381761938,2015,11,4,0,2.369560766
85,74,75,68,1,5,1,1,4,5,2.287829012,2015,11,4,0,2.282843129
87,77,77,71,1,5,0,0,0,0,2.228183552,2015,11,4,0,2.21926999
87,77,77,71,1,5,1,0,3,3,2.232939431,2015,11,4,0,2.232537044
88,76,78,70,1,4,0,1,0,0,2.31639521,2015,11,4,0,2.325313837
88,76,78,70,1,4,1,1,0,0,2.321909685,2015,11,4,0,2.324834534
2,28,2,27,1,4,0,1,0,6,2.23692681,2015,12,4,3,2.239723533
2,28,2,27,1,4,1,1,0,6,2.237125647,2015,12,4,3,2.241391758
3,10,3,10,1,5,0,1,0,0,2.323889329,2015,12,4,3,2.327417381
3,10,3,10,1,5,1,1,0,0,2.358102847,2015,12,4,3,2.349417571
5,7,5,7,1,2,0,1,0,6,2.422249164,2015,12,4,3,2.40718864
5,7,5,7,1,2,1,1,0,6,2.421297692,2015,12,4,3,2.409289605
7,18,6,18,1,0,0,1,0,6,2.314349098,2015,12,4,3,2.311488927
7,18,6,18,1,0,1,1,0,6,2.316712395,2015,12,4,3,2.31383528
8,8,7,8,1,4,0,1,0,0,2.313302831,2015,12,4,3,2.31047714
8,8,7,8,1,4,1,1,0,0,2.311999911,2015,12,4,3,2.312827957
9,9,8,9,1,0,0,1,0,6,2.192962041,2015,12,4,3,2.202351855
9,9,8,9,1,0,1,1,0,6,2.19662799,2015,12,4,3,2.212560956
11,57,10,54,1,1,0,1,0,6,2.346056869,2015,12,4,3,2.336068874
11,57,10,54,1,1,1,1,0,6,2.33063983,2015,12,4,3,2.33053332
14,11,13,11,1,5,0,1,0,0,2.269885348,2015,12,4,3,2.27250145
14,11,13,11,1,5,1,1,0,0,2.283570684,2015,12,4,3,2.28019162
15,54,14,51,1,0,0,1,0,6,2.285464424,2015,12,4,3,2.287574225
15,54,14,51,1,0,1,1,0,6,2.290585847,2015,12,4,3,2.287729819
20,59,18,55,1,0,0,1,0,0,2.302051834,2015,12,4,3,2.299327831
20,59,18,55,1,0,1,1,0,0,2.293929678,2015,12,4,3,2.295451869
25,14,22,14,1,4,0,1,0,0,2.381676865,2015,12,4,3,2.370130947
25,14,22,14,1,4,1,1,0,0,2.377083457,2015,12,4,3,2.374428751
26,20,23,20,1,3,0,1,0,6,2.227308249,2015,12,4,3,2.234055415
26,20,23,20,1,3,1,1,0,6,2.238628447,2015,12,4,3,2.238461233
27,22,24,21,1,0,0,1,0,0,2.394253162,2015,12,4,3,2.393897335
27,22,24,21,1,0,1,1,0,0,2.388876087,2015,12,4,3,2.393755289
28,19,25,19,1,0,0,1,0,0,2.304682312,2015,12,4,3,2.309563408
28,19,25,19,1,0,1,1,0,0,2.320898123,2015,12,4,3,2.322784587
29,52,26,49,1,0,0,1,0,0,2.288809782,2015,12,4,3,2.285169144
29,52,26,49,1,0,1,1,0,0,2.295249845,2015,12,4,3,2.286958237
30,23,27,22,1,0,0,1,0,0,2.267208986,2015,12,4,3,2.257825008
30,23,27,22,1,0,1,1,0,0,2.270516458,2015,12,4,3,2.256840234
31,21,28,25,0,8,0,1,2,2,2.315597309,2015,12,4,3,2.329545759
31,21,28,25,0,8,1,1,2,2,2.318260971,2015,12,4,3,2.330469926
31,21,16,5,0,8,0,1,3,3,2.301977322,2015,12,4,3,2.30682651
31,21,16,5,0,8,1,1,3,3,2.304464985,2015,12,4,3,2.306498381
33,17,29,17,1,0,0,1,0,6,2.37176165,2015,12,4,3,2.374485907
33,17,29,17,1,0,1,1,0,6,2.38091744,2015,12,4,3,2.380212336
35,29,31,28,1,6,0,1,0,0,2.344118499,2015,12,4,3,2.334727939
35,29,31,28,1,6,1,1,0,0,2.35677339,2015,12,4,3,2.351818109
36,31,32,29,1,6,0,1,0,0,2.282301693,2015,12,4,3,2.290755127
36,31,32,29,1,6,1,1,0,0,2.307892844,2015,12,4,3,2.299758123
41,33,36,31,0,8,0,0,2,1,2.440803366,2015,12,4,3,2.435809734
41,33,36,31,0,8,1,0,2,1,2.440947262,2015,12,4,3,2.435300625
42,39,37,37,0,8,0,1,0,0,2.346976435,2015,12,4,3,2.349738988
42,39,37,37,0,8,1,1,0,0,2.359794648,2015,12,4,3,2.355009134
49,43,43,41,1,0,0,1,0,0,2.267009682,2015,12,4,3,2.270979069
49,43,43,41,1,0,1,1,0,0,2.282624411,2015,12,4,3,2.281860238
53,45,46,43,1,4,0,1,0,0,2.296154816,2015,12,4,3,2.294940521
53,45,46,43,1,4,1,1,0,0,2.292397252,2015,12,4,3,2.293228781
54,44,47,42,1,0,0,1,0,0,2.308934373,2015,12,4,3,2.304850431
54,44,47,42,1,0,1,1,0,0,2.316986385,2015,12,4,3,2.307160268
56,46,49,44,1,4,0,1,0,6,2.385919427,2015,12,4,3,2.385275577
56,46,49,44,1,4,1,1,0,6,2.386875778,2015,12,4,3,2.386270843
66,60,57,56,1,0,0,1,0,0,2.32463621,2015,12,4,3,2.324969446
66,60,57,56,1,0,1,1,0,0,2.349430878,2015,12,4,3,2.347887404
67,61,58,57,1,1,0,1,0,0,2.18208883,2015,12,4,3,2.213487267
67,61,58,57,1,1,1,1,0,0,2.141933723,2015,12,4,3,2.218719207
70,67,61,61,1,4,0,1,0,6,2.267840337,2015,12,4,3,2.26452877
70,67,61,61,1,4,1,1,0,6,2.26140457,2015,12,4,3,2.262227403
72,68,63,62,1,0,0,1,0,6,2.352291962,2015,12,4,3,2.353583499
72,68,63,62,1,0,1,1,0,6,2.353739992,2015,12,4,3,2.355222646
73,58,28,25,0,8,0,1,2,2,2.337632617,2015,12,4,3,2.29855893
73,58,28,25,0,8,1,1,2,2,2.337507412,2015,12,4,3,2.305030368
73,58,75,68,1,2,0,1,0,6,2.141613618,2015,12,4,3,2.134600705
73,58,75,68,1,2,0,1,4,5,2.331538079,2015,12,4,3,2.32942134
73,58,75,68,1,2,1,1,4,5,2.348300956,2015,12,4,3,2.346227844
76,69,66,63,0,8,0,0,0,0,2.297417362,2015,12,4,3,2.296676704
76,69,66,63,0,8,1,0,0,0,2.294024609,2015,12,4,3,2.295586172
77,48,67,46,1,4,0,1,0,6,2.268752765,2015,12,4,3,2.267705782
77,48,67,46,1,4,1,1,0,6,2.260611973,2015,12,4,3,2.262002277
79,70,69,64,1,3,0,1,0,0,2.282777692,2015,12,4,3,2.279544588
79,70,69,64,1,3,1,1,0,0,2.29230062,2015,12,4,3,2.287738096
83,71,73,65,1,4,0,1,0,6,2.300650784,2015,12,4,3,2.302723337
83,71,73,65,1,4,1,1,0,6,2.312188785,2015,12,4,3,2.308814108
85,74,75,68,0,8,0,1,0,6,2.422601593,2015,12,4,3,2.422718424
85,74,75,68,0,8,1,1,0,6,2.425591735,2015,12,4,3,2.422937545
85,74,75,68,1,1,0,1,0,6,2.294389854,2015,12,4,3,2.300166677
85,74,75,68,1,1,1,1,0,6,2.290487289,2015,12,4,3,2.291011221
85,74,75,68,1,2,1,1,0,6,2.048586945,2015,12,4,3,2.07305906
85,74,75,68,1,2,0,1,4,4,2.273169148,2015,12,4,3,2.266468106
85,74,75,68,1,2,0,1,4,5,2.257814329,2015,12,4,3,2.264317692
85,74,75,68,1,2,1,1,4,5,2.305319213,2015,12,4,3,2.275354706
85,74,75,68,1,4,0,1,0,6,2.373040495,2015,12,4,3,2.377104254
85,74,75,68,1,4,1,1,0,6,2.370068261,2015,12,4,3,2.373420966
85,74,75,68,1,5,0,1,0,6,2.409093006,2015,12,4,3,2.406290094
85,74,75,68,1,5,1,1,0,6,2.371378185,2015,12,4,3,2.369327207
85,74,75,68,1,5,1,1,4,5,2.344812971,2015,12,4,3,2.32689897
87,77,77,71,1,5,0,0,0,0,2.239140429,2015,12,4,3,2.237931527
87,77,77,71,1,5,1,0,3,3,2.258690086,2015,12,4,3,2.252667457
88,76,78,70,1,4,0,1,0,0,2.329659384,2015,12,4,3,2.328482877
88,76,78,70,1,4,1,1,0,0,2.331903743,2015,12,4,3,2.330259356
2,28,2,27,1,4,0,1,0,6,2.244069497,2016,1,1,3,2.226083435
2,28,2,27,1,4,1,1,0,6,2.223897074,2016,1,1,3,2.218878728
3,10,3,10,1,5,0,1,0,0,2.344597503,2016,1,1,3,2.340116331
3,10,3,10,1,5,1,1,0,0,2.327234884,2016,1,1,3,2.33033688
5,7,5,7,1,2,0,1,0,6,2.415620585,2016,1,1,3,2.416384684
5,7,5,7,1,2,1,1,0,6,2.409197509,2016,1,1,3,2.415218048
7,18,6,18,1,0,0,1,0,6,2.321620407,2016,1,1,3,2.30116766
7,18,6,18,1,0,1,1,0,6,2.289652359,2016,1,1,3,2.299262957
8,8,7,8,1,4,0,1,0,0,2.317824221,2016,1,1,3,2.311681183
8,8,7,8,1,4,1,1,0,0,2.306260328,2016,1,1,3,2.303598582
9,9,8,9,1,0,0,1,0,6,2.20708422,2016,1,1,3,2.203685876
9,9,8,9,1,0,1,1,0,6,2.195950764,2016,1,1,3,2.185701327
11,57,10,54,1,1,0,1,0,6,2.332701163,2016,1,1,3,2.333826702
11,57,10,54,1,1,1,1,0,6,2.340843006,2016,1,1,3,2.339517761
14,11,13,11,1,5,0,1,0,0,2.289481611,2016,1,1,3,2.282955283
14,11,13,11,1,5,1,1,0,0,2.277158523,2016,1,1,3,2.280129741
15,54,14,51,1,0,0,1,0,6,2.293330704,2016,1,1,3,2.291379294
15,54,14,51,1,0,1,1,0,6,2.280057961,2016,1,1,3,2.280582859
20,59,18,55,1,0,0,1,0,0,2.308310896,2016,1,1,3,2.304421349
20,59,18,55,1,0,1,1,0,0,2.286969507,2016,1,1,3,2.288095978
25,14,22,14,1,4,0,1,0,0,2.389096453,2016,1,1,3,2.378402209
25,14,22,14,1,4,1,1,0,0,2.381396019,2016,1,1,3,2.376926729
26,20,23,20,1,3,0,1,0,6,2.231239271,2016,1,1,3,2.227306499
26,20,23,20,1,3,1,1,0,6,2.224662356,2016,1,1,3,2.227741755
27,22,24,21,1,0,0,1,0,0,2.398751534,2016,1,1,3,2.395639704
27,22,24,21,1,0,1,1,0,0,2.38920184,2016,1,1,3,2.38656614
28,19,25,19,1,0,0,1,0,0,2.323889329,2016,1,1,3,2.325230283
28,19,25,19,1,0,1,1,0,0,2.322860666,2016,1,1,3,2.324595088
29,52,26,49,1,0,0,1,0,0,2.295769966,2016,1,1,3,2.273062256
29,52,26,49,1,0,1,1,0,0,2.277207325,2016,1,1,3,2.272222773
30,23,27,22,1,0,0,1,0,0,2.276799861,2016,1,1,3,2.275288064
30,23,27,22,1,0,1,1,0,0,2.266098382,2016,1,1,3,2.269832464
31,21,28,25,0,8,0,1,2,2,2.342128308,2016,1,1,3,2.335678392
31,21,28,25,0,8,1,1,2,2,2.334758647,2016,1,1,3,2.335576305
31,21,16,5,0,8,0,1,3,3,2.322900072,2016,1,1,3,2.321011673
31,21,16,5,0,8,1,1,3,3,2.309576431,2016,1,1,3,2.310563734
33,17,29,17,1,0,0,1,0,6,2.383386801,2016,1,1,3,2.380921881
33,17,29,17,1,0,1,1,0,6,2.377846435,2016,1,1,3,2.375608247
35,29,31,28,1,6,0,1,0,0,2.355491201,2016,1,1,3,2.353317243
35,29,31,28,1,6,1,1,0,0,2.337490705,2016,1,1,3,2.338816385
36,31,32,29,1,6,0,1,0,0,2.31850959,2016,1,1,3,2.311611713
36,31,32,29,1,6,1,1,0,0,2.278451214,2016,1,1,3,2.27835864
41,33,36,31,0,8,0,0,2,1,2.419070732,2016,1,1,3,2.41375892
41,33,36,31,0,8,1,0,2,1,2.415780301,2016,1,1,3,2.412240338
42,39,37,37,0,8,0,1,0,0,2.355789823,2016,1,1,3,2.353714699
42,39,37,37,0,8,1,1,0,0,2.341476035,2016,1,1,3,2.345921359
49,43,43,41,1,0,0,1,0,0,2.287407545,2016,1,1,3,2.274409839
49,43,43,41,1,0,1,1,0,0,2.276587272,2016,1,1,3,2.274074774
53,45,46,43,1,4,0,1,0,0,2.290768603,2016,1,1,3,2.286481968
53,45,46,43,1,4,1,1,0,0,2.27088265,2016,1,1,3,2.267158882
54,44,47,42,1,0,0,1,0,0,2.329969214,2016,1,1,3,2.321956419
54,44,47,42,1,0,1,1,0,0,2.310429242,2016,1,1,3,2.312861955
56,46,49,44,1,4,0,1,0,6,2.394910208,2016,1,1,3,2.393239036
56,46,49,44,1,4,1,1,0,6,2.386899313,2016,1,1,3,2.385502751
66,60,57,56,1,0,0,1,0,0,2.347118779,2016,1,1,3,2.345172325
66,60,57,56,1,0,1,1,0,0,2.345440948,2016,1,1,3,2.338069198
67,61,58,57,1,1,0,1,0,0,2.271662554,2016,1,1,3,2.27981081
67,61,58,57,1,1,1,1,0,0,2.285894843,2016,1,1,3,2.284341242
70,67,61,61,1,4,0,1,0,6,2.262457461,2016,1,1,3,2.259261834
70,67,61,61,1,4,1,1,0,6,2.252149583,2016,1,1,3,2.248180038
72,68,63,62,1,0,0,1,0,6,2.364801667,2016,1,1,3,2.363441529
72,68,63,62,1,0,1,1,0,6,2.356652731,2016,1,1,3,2.354459221
73,58,28,25,0,8,0,1,2,2,2.271247415,2016,1,1,3,2.22512436
73,58,28,25,0,8,1,1,2,2,2.264900325,2016,1,1,3,2.243510039
73,58,75,68,1,2,0,1,0,6,2.109166141,2016,1,1,3,2.104327458
73,58,75,68,1,2,0,1,4,5,2.3092789,2016,1,1,3,2.299667011
73,58,75,68,1,2,1,1,4,5,2.307414364,2016,1,1,3,2.302202074
76,69,66,63,0,8,0,0,0,0,2.222087742,2016,1,1,3,2.221089071
76,69,66,63,0,8,1,0,0,0,2.213076926,2016,1,1,3,2.212870801
77,48,67,46,1,4,0,1,0,6,2.275599755,2016,1,1,3,2.260084045
77,48,67,46,1,4,1,1,0,6,2.259223497,2016,1,1,3,2.256580373
79,70,69,64,1,3,0,1,0,0,2.285494173,2016,1,1,3,2.27598359
79,70,69,64,1,3,1,1,0,0,2.276554523,2016,1,1,3,2.274370496
83,71,73,65,1,4,0,1,0,6,2.31447903,2016,1,1,3,2.308226624
83,71,73,65,1,4,1,1,0,6,2.302151089,2016,1,1,3,2.301513428
85,74,75,68,0,8,0,1,0,6,2.400980451,2016,1,1,3,2.39342389
85,74,75,68,0,8,1,1,0,6,2.382553502,2016,1,1,3,2.387133014
85,74,75,68,1,1,0,1,0,6,2.287553096,2016,1,1,3,2.295137052
85,74,75,68,1,1,1,1,0,6,2.299700383,2016,1,1,3,2.307048484
85,74,75,68,1,2,0,1,0,6,2.067082635,2016,1,1,3,2.087691451
85,74,75,68,1,2,1,1,0,6,2.132161516,2016,1,1,3,2.110850209
85,74,75,68,1,2,0,1,4,4,2.250501021,2016,1,1,3,2.252531293
85,74,75,68,1,2,0,1,4,5,2.254807733,2016,1,1,3,2.261584583
85,74,75,68,1,2,1,1,4,5,2.312576402,2016,1,1,3,2.307117824
85,74,75,68,1,4,0,1,0,6,2.383219814,2016,1,1,3,2.38512092
85,74,75,68,1,4,1,1,0,6,2.375816073,2016,1,1,3,2.376654689
85,74,75,68,1,5,0,1,0,6,2.407037543,2016,1,1,3,2.404140557
85,74,75,68,1,5,1,1,0,6,2.34258676,2016,1,1,3,2.326796425
85,74,75,68,1,5,1,1,4,5,2.308899848,2016,1,1,3,2.321759835
